,Account,Tweet,Date,Compound,Positive,Neutral,Negative,Tweets Ago
245,@cnnbrk,The NYPD is responding to a report of three suspicious packages at three different locations inside Trump Tower in… https://t.co/4kGyrEDtfp,Fri Jul 27 22:40:17 +0000 2018,-0.3612,0.0,0.878,0.122,46
246,@cnnbrk,MoviePass' parent company says it had a service outage on Thursday because it couldn't afford to pay for movie tick… https://t.co/BvIHanXpM9,Fri Jul 27 15:34:25 +0000 2018,0.0762,0.064,0.936,0.0,47
247,@cnnbrk,Shareholders approve Disney's purchase of most of 21st Century Fox https://t.co/SAxADtshHg https://t.co/jxvjB8IaN0,Fri Jul 27 14:48:19 +0000 2018,0.0,0.0,1.0,0.0,48
248,@cnnbrk,President Trump touts the fastest US economic growth since 2014 in remarks on the White House lawn. Follow live upd… https://t.co/yT2vlypjJa,Fri Jul 27 14:03:16 +0000 2018,0.3612,0.115,0.837,0.048,49
249,@cnnbrk,RT @CNNMoney: Markets edge higher after strong US growth figures. Dow gains 25 points. Nasdaq advances 0.3%. Amazon jumps 3% on skyrocketin…,Fri Jul 27 13:41:09 +0000 2018,0.8402,0.357,0.643,0.0,50
250,@cnnbrk,RT @CNNPolitics: President Trump disputes Michael Cohen's claim that he knew in advance about the 2016 Trump Tower meeting https://t.co/Hp9…,Fri Jul 27 12:44:10 +0000 2018,-0.2732,0.0,0.9,0.1,51
251,@cnnbrk,The US economy grew at an annual rate of 4.1% for the second quarter of this year — the fastest pace since 2014… https://t.co/LlY5EHsWSW,Fri Jul 27 12:43:58 +0000 2018,0.0,0.0,1.0,0.0,52
252,@cnnbrk,"A wildfire in Northern California intensified, killing one person and prompting evacuations at a hospital https://t.co/bBUHSO38PB",Fri Jul 27 05:59:49 +0000 2018,-0.6597,0.0,0.747,0.253,53
253,@cnnbrk,North Korea has handed over what are believed to be the remains of US troops killed during the Korean War some 65 y… https://t.co/VxstUfHfh8,Fri Jul 27 02:15:03 +0000 2018,-0.8555,0.0,0.724,0.276,54
254,@cnnbrk,BREAKING: Michael Cohen claims then-candidate Donald Trump knew in advance of 2016 Trump Tower meeting in which Rus… https://t.co/gLLqQKCvFY,Fri Jul 27 01:10:30 +0000 2018,0.0,0.0,1.0,0.0,55
255,@cnnbrk,"The government says it reunited 1,442 families under a court order, but more than 700 were declared ineligible and… https://t.co/zkCHZE5Zxd",Thu Jul 26 22:38:09 +0000 2018,0.0,0.0,1.0,0.0,56
256,@cnnbrk,RT @CNNMoney: Facebook just had the biggest single-day loss for any public company in history  https://t.co/4pHXozogxg https://t.co/kM0zyEt…,Thu Jul 26 20:49:43 +0000 2018,-0.3182,0.0,0.874,0.126,57
257,@cnnbrk,About 150 people were injured when roughly 800 migrants stormed a border fence to enter Spain's northern African en… https://t.co/V8Yqj0faKo,Thu Jul 26 18:12:04 +0000 2018,-0.4019,0.0,0.87,0.13,58
258,@cnnbrk,House Speaker Paul Ryan says he does not support House conservatives' efforts to impeach Deputy Attorney General Ro… https://t.co/IHBrLjSsCo,Thu Jul 26 16:04:01 +0000 2018,-0.3089,0.0,0.889,0.111,59
259,@cnnbrk,RT @CNNMoney: Nasdaq drops 1% at the open as Facebook plunges 19%. Facebook on track for worst one-day drop after issuing gloomy forecast.…,Thu Jul 26 13:52:45 +0000 2018,-0.7783,0.0,0.719,0.281,60
260,@cnnbrk,"An explosive device has been detonated in a public area at the US embassy in Beijing, close to the main compound, a… https://t.co/0OtF9rqKbA",Thu Jul 26 06:49:01 +0000 2018,0.0,0.0,1.0,0.0,61
261,@cnnbrk,"An incident has taken place outside the US embassy compound in Beijing, CNN has confirmed. https://t.co/8JWzOpzoDh",Thu Jul 26 06:33:50 +0000 2018,0.0,0.0,1.0,0.0,62
262,@cnnbrk,RT @CNNMoney: Qualcomm's $44 billion deal with NXP just became the latest casualty in the escalating US-China trade tensions https://t.co/L…,Thu Jul 26 04:52:24 +0000 2018,-0.7269,0.0,0.747,0.253,63
263,@cnnbrk,"RT @CNNMoney: YouTube has deleted four videos posted by InfoWars founder Alex Jones, the controversial online personality famous for peddli…",Thu Jul 26 03:59:19 +0000 2018,-0.2023,0.0,0.913,0.087,64
264,@cnnbrk,"Six members of a Japanese doomsday cult held responsible for the deaths of dozens of people have been executed, acc… https://t.co/HZtZlLVtRM",Thu Jul 26 03:29:59 +0000 2018,-0.3612,0.095,0.747,0.158,65
265,@cnnbrk,A 27-year-old man suspected of stabbing two women at a California subway station has been charged with murder… https://t.co/vAriCne5xw,Thu Jul 26 00:18:56 +0000 2018,-0.4019,0.0,0.802,0.198,66
266,@cnnbrk,"Conservative House Republicans introduce a resolution to impeach Deputy AG Rod Rosenstein, escalating their fight w… https://t.co/teUQZebDH3",Wed Jul 25 23:43:45 +0000 2018,-0.3818,0.0,0.852,0.148,67
267,@cnnbrk,Audio released of candidate Trump talking to his then-attorney may complicate Michael Cohen's ability to cut a coop… https://t.co/WrIUNT4AUn,Wed Jul 25 23:25:51 +0000 2018,0.0516,0.113,0.784,0.103,68
268,@cnnbrk,TV host Chris Hardwick will return to his AMC talk shows following an investigation into accusations by his ex-girl… https://t.co/56Ay3buk2L,Wed Jul 25 21:13:03 +0000 2018,-0.3182,0.0,0.892,0.108,69
269,@cnnbrk,President Trump hails 'very big day' after he and European Commission President Juncker agree to work toward zero t… https://t.co/pc06fK9lAZ,Wed Jul 25 21:03:25 +0000 2018,0.3612,0.116,0.884,0.0,70
270,@cnnbrk,President Trump and European Commission President Juncker are speaking with reporters at the White House. Follow li… https://t.co/ZJQWXsx2tf,Wed Jul 25 20:24:01 +0000 2018,0.0,0.0,1.0,0.0,71
271,@cnnbrk,Secretary of State Pompeo appears before a Senate committee to talk about the Russia summit. Follow live updates:… https://t.co/50UtC12tss,Wed Jul 25 19:06:45 +0000 2018,0.0,0.0,1.0,0.0,72
272,@cnnbrk,"A Pennsylvania board found that Bill Cosby is a sexually violent predator, although the final decision on his class… https://t.co/1xJ7SMP06n",Wed Jul 25 19:00:42 +0000 2018,-0.5994,0.0,0.813,0.187,73
273,@cnnbrk,"Kraft Heinz Foods Company is recalling 7,000 cases of Taco Bell Salsa Con Queso Mild Cheese Dip due to a risk of bo… https://t.co/fkyM3VLp97",Wed Jul 25 18:50:25 +0000 2018,-0.2732,0.0,0.913,0.087,74
274,@cnnbrk,Secretary of State Mike Pompeo issues a statement reaffirming that the US does not recognize Russia's annexation of… https://t.co/1gmIenaXNe,Wed Jul 25 18:46:48 +0000 2018,0.0,0.0,1.0,0.0,75
275,@cnnbrk,"President Trump, meeting with the European Commission President, says the US would be ""extremely pleased"" if all ta… https://t.co/w53yZj9KZU",Wed Jul 25 18:19:39 +0000 2018,0.4927,0.151,0.849,0.0,76
276,@cnnbrk,"European Commission President Jean-Claude Juncker is ""not overly optimistic"" ahead of his talks with President Trum… https://t.co/zoTOp1MMdh",Wed Jul 25 16:12:05 +0000 2018,-0.2411,0.0,0.891,0.109,77
277,@cnnbrk,A new study maps out evidence of a body of liquid water on Mars similar to lakes found beneath Greenland on Earth… https://t.co/TZhSV6euse,Wed Jul 25 14:17:46 +0000 2018,0.0,0.0,1.0,0.0,78
278,@cnnbrk,RT @CNNPolitics: The US conducts an airstrike in Somalia near a base where a US soldier was killed https://t.co/H9Zx9QTXaH https://t.co/EUo…,Wed Jul 25 13:02:48 +0000 2018,-0.6705,0.0,0.791,0.209,79
279,@cnnbrk,"President Trump tweets, ""What kind of a lawyer would tape a client? So sad!"" after CNN obtains audio of him talking… https://t.co/tqBOKuhMKH",Wed Jul 25 13:02:38 +0000 2018,0.0,0.0,1.0,0.0,80
280,@cnnbrk,SpaceX successfully launches its Falcon9 from Vandenberg Air Force Base in California. It will once again attempt t… https://t.co/zckNGVqW5Q,Wed Jul 25 12:05:05 +0000 2018,0.4939,0.151,0.849,0.0,81
281,@cnnbrk,"Auto legend Sergio Marchionne, the charismatic executive who turned around Fiat Chrysler after bankruptcy, has died… https://t.co/fQL4izZ6sO",Wed Jul 25 10:35:19 +0000 2018,0.0,0.0,1.0,0.0,82
282,@cnnbrk,At least one winning ticket was sold in the $522 million Mega Millions lottery. California’s state lottery verified… https://t.co/J9fgziLoNP,Wed Jul 25 05:10:02 +0000 2018,0.5267,0.159,0.841,0.0,83
283,@cnnbrk,"Jason Spencer, a Georgia state lawmaker who dropped his trousers and repeatedly used the ""n-word"" on an episode of… https://t.co/54IlbLl23E",Wed Jul 25 04:57:05 +0000 2018,0.0,0.0,1.0,0.0,84
284,@cnnbrk,"In CNN's exclusive audio, Trump discusses with then-lawyer Michael Cohen how they would buy the rights to a Playboy… https://t.co/DiKwCTNmtR",Wed Jul 25 01:08:55 +0000 2018,0.128,0.077,0.923,0.0,85
285,@cnnbrk,"RT @CNNPolitics: President Trump-backed Brian Kemp wins the Republican nomination in the Georgia governor's race, CNN projects https://t.co…",Wed Jul 25 00:56:09 +0000 2018,0.5719,0.179,0.821,0.0,86
286,@cnnbrk,Exclusive: The White House is no longer publishing public summaries of Trump's calls with world leaders -- the only… https://t.co/jJZHMCMYD4,Tue Jul 24 23:19:17 +0000 2018,-0.1779,0.069,0.829,0.101,87
287,@cnnbrk,Dow closes the day up 198 points while Nasdaq closes flat. The S&amp;P advances 0.5%. https://t.co/j3WCxCuHkX https://t.co/4Q7wPl057L,Tue Jul 24 20:29:48 +0000 2018,0.0,0.0,1.0,0.0,88
288,@cnnbrk,The worst wildfires to hit Greece in more than a decade kill at least 74 people and force some residents to flee in… https://t.co/OcVmciU8WZ,Tue Jul 24 15:40:12 +0000 2018,-0.8768,0.0,0.699,0.301,89
289,@cnnbrk,A Trader Joe's employee who died during a standoff at a Los Angeles-area store Saturday was killed by a police offi… https://t.co/bMAEfVP6pw,Tue Jul 24 15:34:15 +0000 2018,-0.8442,0.0,0.664,0.336,90
290,@cnnbrk,The Trump administration plans to extend billions of dollars in aid to farmers whose agriculture exports are threat… https://t.co/a3Zk0uAeIl,Tue Jul 24 15:24:57 +0000 2018,0.1779,0.086,0.914,0.0,91
291,@cnnbrk,RT @CNNMoney: Dow jumps 100 points at the open. Nasdaq soars 1% to record high. Strong earnings lift Google owner Alphabet 5%. Whirlpool si…,Tue Jul 24 13:44:19 +0000 2018,0.5106,0.125,0.875,0.0,92
292,@cnnbrk,Greek Prime Minister Alexis Tsipras announces three days of national mourning after at least 50 people die in wildf… https://t.co/dmOlueITl7,Tue Jul 24 12:36:23 +0000 2018,-0.7783,0.0,0.726,0.274,93
293,@cnnbrk,"Israel says it shot down a Syrian fighter jet that entered Israeli airspace, raising fears of further military esca… https://t.co/g54eARtwEK",Tue Jul 24 12:03:34 +0000 2018,-0.296,0.075,0.794,0.131,94
294,@cnnbrk,"At least 49 people have died in the worst wildfires to have hit Greece in more than a decade, officials said, with… https://t.co/tDU4dt2g3R",Tue Jul 24 07:32:08 +0000 2018,-0.8271,0.0,0.722,0.278,95
295,@cnnbrk,Satellite images show North Korea has begun dismantling a site that is thought to have played a key role in the cou… https://t.co/J8Mtm5Srou,Tue Jul 24 01:31:38 +0000 2018,0.34,0.107,0.893,0.0,96
296,@cnnbrk,Police in Toronto identify the assailant in the shooting rampage that left two people dead and 13 injured as Faisal… https://t.co/6yVbPiSWe0,Mon Jul 23 23:48:32 +0000 2018,-0.7906,0.0,0.731,0.269,97
297,@cnnbrk,"Robert Wilkie, a Pentagon under secretary, was confirmed by the Senate as secretary of the Department of Veterans A… https://t.co/5sDVRZakhc",Mon Jul 23 22:33:20 +0000 2018,0.0,0.0,1.0,0.0,98
298,@cnnbrk,"Nike says it will raise wages for 7,000 employees, or 10% of its global workforce https://t.co/sCEDZRdVmm https://t.co/RtkxB1rPBk",Mon Jul 23 22:11:00 +0000 2018,0.0,0.0,1.0,0.0,99
299,@cnnbrk,"Trump considers revoking security clearances of ex-intelligence officials, including James Comey and James Clapper,… https://t.co/hHhvr9S1Mi",Mon Jul 23 19:38:28 +0000 2018,0.34,0.146,0.854,0.0,100
300,@FoxNews,"On Monday, former President @BarackObama and Vice President @JoeBiden grabbed lunch together at Dog Tag Bakery, a W… https://t.co/RynDfAHK5K",Wed Aug 01 01:52:00 +0000 2018,0.0,0.0,1.0,0.0,1
301,@FoxNews,"RT @FoxBusiness: US workers see biggest pay, benefit increase in 10 years  https://t.co/GfNtEuafEB",Wed Aug 01 01:43:59 +0000 2018,0.5994,0.317,0.599,0.084,2
302,@FoxNews,Dozens who lost homes in Carr Fire still report to work at hospital https://t.co/6PebZMhiZL,Wed Aug 01 01:36:00 +0000 2018,-0.5719,0.0,0.719,0.281,3
303,@FoxNews,Texas mall robbery suspects ID'd as Mexican nationals in US illegally https://t.co/XNkImFZLQG,Wed Aug 01 01:28:00 +0000 2018,-0.34,0.0,0.821,0.179,4
304,@FoxNews,Brian Terry murder suspect extradited to the US from Mexico https://t.co/yuLP7lFHHh,Wed Aug 01 01:20:00 +0000 2018,-0.7845,0.0,0.566,0.434,5
305,@FoxNews,".@AlanDersh on Paul Manafort and his trial: ""Well it's very simple, his crime is being associated with Donald Trump… https://t.co/yLJd7nzCoZ",Wed Aug 01 01:14:07 +0000 2018,-0.3947,0.088,0.754,0.158,6
306,@FoxNews,".@ByronYork on funding for the border wall: ""The Speaker of the House, who is leaving Congress at the end of this y… https://t.co/9xgAGikgr0",Wed Aug 01 01:06:54 +0000 2018,0.0,0.0,1.0,0.0,7
307,@FoxNews,"Manchester bomber was rescued from Libya years before the @ArianaGrande concert slaughter, reports say. https://t.co/uRVo4rMbFU",Wed Aug 01 00:51:00 +0000 2018,0.4215,0.167,0.833,0.0,8
308,@FoxNews,"#CarrFire prompts accidental evacuation of California town, sheriff reveals. https://t.co/Tov3xITOCT",Wed Aug 01 00:46:00 +0000 2018,-0.0772,0.0,0.874,0.126,9
309,@FoxNews,".@POTUS calls for voter ID, teases Iran talks at Florida rally boosting @RepDeSantis and @FLGovScott. https://t.co/yMGYWz7u2U",Wed Aug 01 00:42:01 +0000 2018,0.0516,0.129,0.753,0.118,10
310,@FoxNews,"Mueller's team slams Manafort's lavish lifestyle, defense points to ex-colleague Rick Gates as fraud trial begins.… https://t.co/DFScVX2VVx",Wed Aug 01 00:40:38 +0000 2018,-0.5106,0.074,0.739,0.187,11
311,@FoxNews,".@POTUS: ""We will never give up, we will never give in, we will never, ever back down and we will never, ever surre… https://t.co/e5JMj1bk8R",Wed Aug 01 00:34:53 +0000 2018,0.0,0.0,1.0,0.0,12
312,@FoxNews,".@POTUS: ""With every promise we keep, every record we break, every factory we open, we are restoring American stren… https://t.co/kbwpz4ojuy",Wed Aug 01 00:29:47 +0000 2018,0.5423,0.2,0.8,0.0,13
313,@FoxNews,".@POTUS: ""Instead of apologizing for America, we're standing up for America. We're standing up for the heroes who p… https://t.co/lpzonR82Fu",Wed Aug 01 00:27:49 +0000 2018,0.4588,0.146,0.796,0.058,14
314,@FoxNews,".@POTUS: ""Our fallen warriors are finally coming home to lay at rest in American soil."" https://t.co/burknDjFPr https://t.co/wfR2238eYi",Wed Aug 01 00:21:53 +0000 2018,-0.3612,0.0,0.865,0.135,15
315,@FoxNews,".@POTUS: ""I think our relationship is very good with Chairman Kim and we'll all see how it all works out, but there… https://t.co/bNVcxvQ1E3",Wed Aug 01 00:18:54 +0000 2018,0.2724,0.087,0.913,0.0,16
316,@FoxNews,".@POTUS: ""We're going to have tremendous border security that will include the wall."" https://t.co/burknDjFPr https://t.co/rkCRRnBQdq",Wed Aug 01 00:13:30 +0000 2018,0.34,0.146,0.854,0.0,17
317,@FoxNews,".@POTUS: ""It's a lot easier to act presidential than to do what I do."" https://t.co/burknDjFPr https://t.co/kkVr9vCnZE",Wed Aug 01 00:07:39 +0000 2018,0.4215,0.177,0.823,0.0,18
318,@FoxNews,".@POTUS: ""We're also living by two very important rules— buy American and hire American."" https://t.co/burknDjFPr https://t.co/7vZ9cVxcA9",Wed Aug 01 00:03:06 +0000 2018,0.2716,0.122,0.878,0.0,19
319,@FoxNews,".@POTUS: ""The days of plundering American jobs and American wealth— those days are over."" https://t.co/burknDjFPr https://t.co/2OAWN42V3I",Wed Aug 01 00:01:48 +0000 2018,0.0,0.0,1.0,0.0,20
320,@FoxNews,".@POTUS: ""You've seen what happens— I've kept my promises."" https://t.co/burknDjFPr https://t.co/pmnQxNaA7n",Tue Jul 31 23:57:23 +0000 2018,0.0,0.0,1.0,0.0,21
321,@FoxNews,".@POTUS: ""The United States was allowed to truly get ripped off. But we're not going to let that happen— I'm not li… https://t.co/jPrGkDKPV3",Tue Jul 31 23:56:22 +0000 2018,0.6908,0.213,0.787,0.0,22
322,@FoxNews,".@POTUS: ""After years of rebuilding foreign countries, it's time to finally rebuild our country.""… https://t.co/d5jLOTkN9e",Tue Jul 31 23:53:04 +0000 2018,0.0,0.0,1.0,0.0,23
323,@FoxNews,".@POTUS on meeting world leaders: ""Everyone that greets me says, 'Hello Mr. President, congratulations on what you'… https://t.co/g5F9odK8lm",Tue Jul 31 23:47:41 +0000 2018,0.6705,0.256,0.744,0.0,24
324,@FoxNews,".@POTUS: ""America is being respected again."" https://t.co/QCrfY9zg1L",Tue Jul 31 23:45:37 +0000 2018,0.4767,0.341,0.659,0.0,25
325,@FoxNews,".@POTUS: ""We're in the longest positive job growth streak in history."" https://t.co/VwH5uzSlLZ",Tue Jul 31 23:40:59 +0000 2018,0.7351,0.383,0.617,0.0,26
326,@FoxNews,".@POTUS: ""We're setting records like never before. Since the election, we have added 3.7 million new jobs."" https://t.co/64xFVsOibH",Tue Jul 31 23:37:48 +0000 2018,0.3612,0.128,0.872,0.0,27
327,@FoxNews,".@POTUS: ""Just last week, it was announced that the U.S. economy grew at 4.1% last quarter. It was a number that ev… https://t.co/H4Z5djkb1w",Tue Jul 31 23:34:26 +0000 2018,0.0772,0.058,0.942,0.0,28
328,@FoxNews,".@POTUS: ""Everybody loves Melania... She's doing a fantastic job."" https://t.co/XmDhVfzKR6",Tue Jul 31 23:31:30 +0000 2018,0.8074,0.51,0.49,0.0,29
329,@FoxNews,".@POTUS: ""'Make America Great Again' only to be replaced by 'Keep America Great.'"" https://t.co/2F7MJrGpoz",Tue Jul 31 23:28:07 +0000 2018,0.6249,0.24,0.76,0.0,30
330,@FoxNews,"The crowd chants 'USA!' during the ""Make America Great Again"" rally in Tampa, Florida. https://t.co/RqcwWEUVzy",Tue Jul 31 23:22:09 +0000 2018,0.6588,0.239,0.761,0.0,31
331,@FoxNews,".@RonDeSantisFL: ""We have the strongest economy we've had in years."" https://t.co/3X37eYTFgA",Tue Jul 31 23:18:46 +0000 2018,0.4404,0.225,0.775,0.0,32
332,@FoxNews,".@RonDeSantisFL: ""I appreciate your support, Mr. President, but I appreciate more the leadership you're showing for… https://t.co/9p8GKTWxr1",Tue Jul 31 23:17:42 +0000 2018,0.7391,0.358,0.642,0.0,33
333,@FoxNews,".@CharlesHurt on @POTUS rally: ""This is where Trump is at his best."" #TheStory https://t.co/0F4QhKu340",Tue Jul 31 23:14:37 +0000 2018,0.0,0.0,1.0,0.0,34
334,@FoxNews,"NOW: @POTUS holds rally in Tampa, FL https://t.co/IVLaZyudYq",Tue Jul 31 23:11:47 +0000 2018,0.0,0.0,1.0,0.0,35
335,@FoxNews,".@POTUS holds a ""Make America Great Again"" rally in Tampa, Florida. https://t.co/Z3dmqw65zV",Tue Jul 31 23:07:58 +0000 2018,0.6249,0.291,0.709,0.0,36
336,@FoxNews,AWAITING: @POTUS rally in Florida https://t.co/Mh9Ot5dRBt,Tue Jul 31 23:02:42 +0000 2018,0.0,0.0,1.0,0.0,37
337,@FoxNews,A @PGE4Me truck was proudly flying an American flag while going to homes damaged by the massive Carr Fire in Califo… https://t.co/QUzg0La7sp,Tue Jul 31 22:54:00 +0000 2018,-0.1779,0.134,0.669,0.197,38
338,@FoxNews,"RT @FoxNewsResearch: → Justice Kennedy retired today after serving for 365 months

→ Longest #SCOTUS Tenures:
—Months Served—
1. Douglas: 4…",Tue Jul 31 22:48:03 +0000 2018,0.5267,0.159,0.841,0.0,39
339,@FoxNews,"Dry ice left in car leaves 1 dead, 1 in critical condition, according to a report. https://t.co/w2ZMElZXwb",Tue Jul 31 22:47:49 +0000 2018,-0.765,0.0,0.645,0.355,40
340,@FoxNews,"RT @MikeEmanuelFox: Facebook uncovers sophisticated efforts to disrupt elections - from #SpecialReport:

https://t.co/InR6IwhEym",Tue Jul 31 22:47:21 +0000 2018,0.5574,0.247,0.753,0.0,41
341,@FoxNews,Netflix won’t air documentary on controversial Louis Farrakhan after 'internal miscommunication' https://t.co/Qj8ecNZpRW,Tue Jul 31 22:42:16 +0000 2018,-0.2023,0.0,0.859,0.141,42
342,@FoxNews,"UPDATE: No deaths reported in Mexico plane crash, Durango governor says. https://t.co/NrqXPrEERW",Tue Jul 31 22:35:11 +0000 2018,-0.5994,0.0,0.671,0.329,43
343,@FoxNews,A Mexican airliner has crashed near an airport in the northern state of Durango. @JonathanHunt007 has the latest.… https://t.co/wXkM1X2TaW,Tue Jul 31 22:28:44 +0000 2018,0.0,0.0,1.0,0.0,44
344,@FoxNews,JUST IN: Federal judge blocks release of 3D-printed gun plans for the time being. https://t.co/UxE7Y1VdCE,Tue Jul 31 22:25:05 +0000 2018,-0.5106,0.0,0.751,0.249,45
345,@FoxNews,Officials say they still do not know what happened to 20-year-old Iowa college student Mollie Tibbetts who vanished… https://t.co/o1OxGp7zp6,Tue Jul 31 22:22:12 +0000 2018,0.0,0.0,1.0,0.0,46
346,@FoxNews,.@POTUS speaks about workforce development from Tampa Bay Technical High School. https://t.co/pTSt17Mw2M,Tue Jul 31 22:19:26 +0000 2018,0.0,0.0,1.0,0.0,47
347,@FoxNews,.@IvankaTrump speaks about workforce development ahead of @POTUS remarks.  https://t.co/pTSt17Mw2M,Tue Jul 31 22:17:27 +0000 2018,0.0,0.0,1.0,0.0,48
348,@FoxNews,Twitter brings in anti-Trump academics to combat intolerance. https://t.co/gn9ycPVGKb,Tue Jul 31 22:14:33 +0000 2018,-0.34,0.0,0.769,0.231,49
349,@FoxNews,"Aeromexico jet crashes after takeoff in northern Mexico, officials say. https://t.co/AUUHWuvG20",Tue Jul 31 22:06:41 +0000 2018,0.0,0.0,1.0,0.0,50
350,@FoxNews,What is West Nile virus? 3 things to know about the mosquito-spread ailment https://t.co/3NIrv1TKH3,Tue Jul 31 22:00:00 +0000 2018,0.0,0.0,1.0,0.0,51
351,@FoxNews,Charles Hurt: “The one moment where we’re all supposed to all stop and remember that we’re all on the same team and… https://t.co/hOX9V3MkCj,Tue Jul 31 21:55:00 +0000 2018,-0.6808,0.0,0.789,0.211,52
352,@FoxNews,"JUST IN: Aeromexico jet crashes after takeoff in northern Mexico, reports say; officials say 'accident' has taken p… https://t.co/4YBl8cOsjG",Tue Jul 31 21:51:03 +0000 2018,0.0,0.0,1.0,0.0,53
353,@FoxNews,Massachusetts town's entire 4-person police department quits over 'unsafe working conditions' https://t.co/OCYFMPnFbt,Tue Jul 31 21:45:00 +0000 2018,0.0,0.0,1.0,0.0,54
354,@FoxNews,".@KatiePavlich: “Let’s take this as a moral issue, and we all believe that health care should be provided....The wa… https://t.co/TEGUGlrTgp",Tue Jul 31 21:38:00 +0000 2018,0.4939,0.151,0.849,0.0,55
355,@FoxNews,"Charles Hurt: “I’m sure there are some smart Democrats in Washington, certainly out in the country, who are not on… https://t.co/1VUJBVeTnL",Tue Jul 31 21:30:01 +0000 2018,0.4588,0.266,0.612,0.122,56
356,@FoxNews,'Calexit' supporters revamp campaign with plan to convert half of California into 'autonomous Native American natio… https://t.co/HynaqMvBne,Tue Jul 31 21:21:27 +0000 2018,0.4404,0.153,0.847,0.0,57
357,@FoxNews,".@TheJuanWilliams: “I think Democrats know that if you look at Virginia and that gubernatorial race, you look at th… https://t.co/aHPv7oaaRT",Tue Jul 31 21:15:00 +0000 2018,0.0,0.0,1.0,0.0,58
358,@FoxNews,Florida mom warns of liquid nitrogen 'Dragon's Breath' snack after son's hospitalized: 'He could have died' https://t.co/1iovipr9mw,Tue Jul 31 21:11:43 +0000 2018,-0.6124,0.0,0.75,0.25,59
359,@FoxNews,"Mueller's team slams Manafort's lavish lifestyle in the trial's opening statements, as the defense says wealth is n… https://t.co/gXAkmLA0Z5",Tue Jul 31 20:54:46 +0000 2018,0.5719,0.217,0.783,0.0,60
360,@FoxNews,Rep. Ron DeSantis Responds to Criticism Over New Trump-Centric Ad Featuring His Family. https://t.co/YRkuVPvMnz,Tue Jul 31 20:45:00 +0000 2018,-0.4404,0.0,0.818,0.182,61
361,@FoxNews,Oregon candidate slammed for vulgar tweet on Melania Trump. https://t.co/k75D8294yP,Tue Jul 31 20:40:24 +0000 2018,0.0,0.0,1.0,0.0,62
362,@FoxNews,RT @FoxBusiness: AT THE CLOSE: Stocks gain momentum following report China and US considering trade talks. https://t.co/3q1tcyxa80 https://…,Tue Jul 31 20:36:13 +0000 2018,0.5267,0.167,0.833,0.0,63
363,@FoxNews,.@VP Mike Pence makes closing keynote remarks regarding our nation's infrastructure at the National Cybersecurity S… https://t.co/Xe5JtJUcW3,Tue Jul 31 20:33:36 +0000 2018,0.0,0.0,1.0,0.0,64
364,@FoxNews,.@SecNielsen touted the need for a border wall during an appearance on @FoxBusiness. https://t.co/7TckG9SZtm,Tue Jul 31 20:31:11 +0000 2018,-0.0516,0.0,0.909,0.091,65
365,@FoxNews,Afghan migrant whose deportation was thwarted by 'hero' Swedish student was actually sentenced for assault. https://t.co/AsQ5NHxeAx,Tue Jul 31 20:22:00 +0000 2018,-0.6124,0.0,0.684,0.316,66
366,@FoxNews,CBS chief Les Moonves escaped sex abuse charges over statute of limitations. https://t.co/V9t0uwJ4HQ,Tue Jul 31 20:16:00 +0000 2018,-0.743,0.0,0.636,0.364,67
367,@FoxNews,Pittsburgh dad worked three jobs to surprise teen daughter with 'dream' dress https://t.co/GJNUiK34IE https://t.co/5P6hcYU9Kr,Tue Jul 31 20:10:00 +0000 2018,0.2732,0.139,0.861,0.0,68
368,@FoxNews,RT @ShepNewsTeam: Shep is live on Facebook Watch: https://t.co/2QwHzZjNDI,Tue Jul 31 20:03:01 +0000 2018,0.0,0.0,1.0,0.0,69
369,@FoxNews,.@ShepNewsTeam is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/ZomH4hJ1MR,Tue Jul 31 20:02:12 +0000 2018,0.0,0.0,1.0,0.0,70
370,@FoxNews,RT @ShepNewsTeam: AFTER THE SHOW: Shep will be live for today’s Fox News Afternoon Update on Facebook Watch at https://t.co/IpXcWDUA5J with…,Tue Jul 31 19:57:20 +0000 2018,0.0,0.0,1.0,0.0,71
371,@FoxNews,Fire officials: Shaping up to be most destructive fire season on record in California; @Jeff_Journalist reports… https://t.co/jyBEHQZK1I,Tue Jul 31 19:56:49 +0000 2018,-0.8545,0.0,0.599,0.401,72
372,@FoxNews,"OPINION: Most Americans agree with Trump, not Cohen – Taping clients 'smacks of trickery' https://t.co/uNaGyxKSdh",Tue Jul 31 19:48:32 +0000 2018,0.1725,0.165,0.711,0.124,73
373,@FoxNews,Happening NOW: @POTUS headed to Florida for political rally https://t.co/mo5zxgGHtB,Tue Jul 31 19:33:39 +0000 2018,0.0,0.0,1.0,0.0,74
374,@FoxNews,.@POTUS departs Joint Base Andrews https://t.co/FnNSAhsI2d,Tue Jul 31 19:28:44 +0000 2018,0.0,0.0,1.0,0.0,75
375,@FoxNews,"Facebook finds 'sophisticated' efforts to disrupt US politics, removes 32 accounts https://t.co/JcfA57qmsq… https://t.co/pwy840kvCQ",Tue Jul 31 19:27:34 +0000 2018,0.0,0.0,1.0,0.0,76
